Rule_Key,Pre_ATE,Post_ATE,Change_Pct
Ruck_666,0.3103756156847762,7.218885854243092,2225.8547029592487
Midfield_Stand,0.22839416701688636,0.2293775943886684,0.4305834008927737
Midfield_RotCaps,0.6743809958885336,0.02109340659340697,-96.87218253153543
